2, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216029.0000000000291038
4, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216040.0000000000291038
22, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216060.0000000000000000
40, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216080.0000000000000000
58, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216100.0000000000291038
76, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216120.0000000000000000
94, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216140.0000000000291038
112, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216160.0000000000291038
130, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216180.0000000000000000
148, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216200.0000000000291038
166, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216220.0000000000291038
184, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216240.0000000000000000
202, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216260.0000000000291038
220, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216280.0000000000000000
238, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216300.0000000000000000
256, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216320.0000000000291038
274, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216340.0000000000000000
292, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216360.0000000000000000
310, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216380.0000000000291038
328, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216400.0000000000000000
346, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216420.0000000000291038
364, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216439.0000000000291038
382, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216460.0000000000000000
400, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216480.0000000000291038
418, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216500.0000000000000000
436, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216520.0000000000000000
454, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216540.0000000000291038
472, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216560.0000000000000000
490, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216580.0000000000000000
508, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216600.0000000000291038
526, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216620.0000000000000000
544, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216638.0000000000000000
562, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216660.0000000000291038
580, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216680.0000000000000000
598, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216700.0000000000291038
616, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216720.0000000000291038
634, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216740.0000000000000000
652, 1.0000000000000000, 0.0000000000001405, 0.0000000000000857, 2.0000000000000000, 216760.0000000000291038
670, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216780.0000000000000000
688, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216800.0000000000000000
706, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216820.0000000000291038
724, 1.0000000000000000, 0.0000000000001406, 0.0000000000000856, 2.0000000000000000, 216840.0000000000000000
742, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216860.0000000000000000
760, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216880.0000000000291038
778, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216900.0000000000000000
796, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216920.0000000000291038
814, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216940.0000000000291038
832, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 216960.0000000000000000
850, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 216981.0000000000291038
868, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 217000.0000000000000000
890, 1.0000000000000000, 0.0000000000001406, 0.0000000000000857, 2.0000000000000000, 217030.0000000000000000
908, 1.0000000000000000, 0.0000000000001405, 0.0000000000000856, 2.0000000000000000, 217040.0000000000291038
