3606, -64, 6.2823181152343750, 0, 790, 424, 320, 295, 319, 419, 809, 0, 1119, 719, 1396, 0, 551, 583, 1083
3624, -64, 6.2823243141174316, 0, 790, 424, 320, 295, 319, 419, 808, 0, 1119, 696, 1344, 0, 594, 583, 1084
3643, -64, 6.2822804450988770, 0, 789, 424, 320, 295, 318, 418, 807, 0, 1120, 674, 1292, 0, 642, 584, 1084
3663, -65, 6.2821640968322754, 0, 788, 423, 320, 295, 318, 418, 806, 0, 1121, 654, 1239, 0, 694, 584, 1085
3683, -65, 6.2819805145263672, 0, 788, 423, 319, 294, 318, 417, 805, 0, 1122, 636, 1183, 0, 748, 585, 1085
3704, -65, 6.2817945480346680, 0, 788, 423, 319, 294, 317, 417, 804, 0, 1123, 619, 1127, 0, 803, 585, 1085
3725, -65, 6.2816462516784668, 0, 788, 423, 319, 294, 317, 417, 804, 0, 1124, 605, 1068, 0, 861, 585, 1085
3746, -64, 6.2815666198730469, 0, 789, 423, 319, 294, 317, 417, 804, 0, 1124, 593, 1010, 0, 918, 587, 1084
3766, -64, 6.2815728187561035, 0, 789, 423, 320, 295, 318, 417, 805, 0, 1123, 585, 952, 0, 974, 593, 1083
3786, -64, 6.2816467285156250, 0, 790, 424, 320, 295, 318, 418, 806, 0, 1122, 580, 895, 0, 1030, 602, 1082
3805, -63, 6.2817459106445312, 0, 791, 424, 320, 295, 318, 418, 807, 0, 1121, 578, 840, 0, 1084, 613, 1082
3825, -63, 6.2818465232849121, 0, 791, 425, 321, 295, 319, 419, 808, 0, 1120, 578, 786, 0, 1137, 628, 1081
3844, -63, 6.2819228172302246, 0, 791, 425, 321, 296, 319, 419, 808, 0, 1120, 578, 732, 0, 1189, 644, 1082
3864, -64, 6.2819557189941406, 0, 791, 424, 320, 295, 319, 419, 808, 0, 1120, 578, 678, 0, 1242, 663, 1082
3884, -64, 6.2819280624389648, 0, 790, 424, 320, 295, 318, 418, 807, 0, 1120, 578, 624, 0, 1296, 685, 1083
3904, -64, 6.2818770408630371, 0, 789, 424, 320, 295, 318, 418, 806, 0, 1121, 579, 573, 0, 1351, 708, 1084
3925, -64, 6.2818336486816406, 0, 789, 423, 320, 295, 318, 418, 805, 0, 1122, 579, 529, 0, 1407, 734, 1084
3945, -64, 6.2818150520324707, 0, 789, 423, 319, 294, 318, 417, 805, 0, 1123, 579, 493, 0, 1462, 761, 1084
3964, -64, 6.2817854881286621, 0, 789, 423, 319, 295, 318, 417, 805, 0, 1123, 579, 465, 0, 1516, 789, 1084
3983, -64, 6.2817020416259766, 0, 789, 423, 320, 295, 318, 418, 805, 0, 1122, 579, 447, 0, 1569, 817, 1084
4002, -64, 6.2815861701965332, 0, 790, 424, 320, 295, 318, 418, 806, 0, 1122, 579, 440, 0, 1622, 844, 1083
4022, -64, 6.2814755439758301, 0, 791, 424, 320, 295, 318, 418, 806, 0, 1122, 579, 440, 0, 1676, 872, 1082
4044, -63, 6.2813467979431152, 0, 792, 424, 320, 295, 319, 418, 806, 0, 1121, 579, 440, 0, 1732, 901, 1081
4066, -63, 6.2812318801879883, 0, 792, 425, 321, 295, 319, 419, 807, 0, 1121, 578, 439, 0, 1791, 932, 1080
4089, -63, 6.2811808586120605, 0, 793, 425, 321, 296, 319, 419, 807, 0, 1121, 578, 439, 0, 0, 963, 1080
4110, -63, 6.2812490463256836, 0, 794, 425, 321, 296, 319, 419, 807, 0, 1121, 578, 439, 0, 0, 994, 1079
4131, -62, 6.2814173698425293, 0, 794, 426, 321, 296, 319, 420, 808, 0, 1120, 577, 439, 0, 0, 1025, 1081
4150, -62, 6.2816257476806641, 0, 795, 426, 322, 297, 320, 420, 810, 0, 1118, 577, 438, 0, 0, 1054, 1083
4169, -62, 6.2818017005920410, 0, 795, 427, 322, 297, 320, 421, 811, 0, 1117, 576, 438, 405, 0, 1081, 1086
4187, -62, 6.2819447517395020, 0, 795, 427, 322, 297, 320, 421, 812, 0, 1116, 576, 438, 405, 0, 1107, 1091
4206, -62, 6.2820067405700684, 0, 795, 426, 322, 297, 320, 421, 812, 0, 1116, 576, 438, 405, 0, 1134, 1097
4225, -63, 6.2819581031799316, 0, 793, 426, 321, 296, 320, 420, 811, 0, 1117, 577, 438, 406, 0, 1160, 1103
