1, 1, 1, 1, 6.2831853071795853, 216029.0000000000291038
3, 1, 2, 2, 6.2831853071795853, 216040.0000000000291038
21, 1, 3, 3, 6.2831853071795853, 216060.0000000000000000
39, 1, 4, 4, 6.2831853071795853, 216080.0000000000000000
57, 1, 5, 5, 6.2831853071795853, 216100.0000000000291038
75, 1, 6, 6, 6.2831853071795853, 216120.0000000000000000
93, 1, 7, 7, 6.2831853071795853, 216140.0000000000291038
111, 1, 8, 8, 6.2831853071795853, 216160.0000000000291038
129, 1, 9, 9, 6.2831853071795853, 216180.0000000000000000
147, 1, 10, 10, 6.2831853071795853, 216200.0000000000291038
165, 1, 11, 11, 6.2831853071795853, 216220.0000000000291038
183, 1, 12, 12, 6.2831853071795853, 216240.0000000000000000
201, 1, 13, 13, 6.2831853071795853, 216260.0000000000291038
219, 1, 14, 14, 6.2831853071795853, 216280.0000000000000000
237, 1, 15, 15, 6.2831853071795853, 216300.0000000000000000
255, 1, 16, 16, 6.2831853071795853, 216320.0000000000291038
273, 1, 17, 17, 6.2831853071795853, 216340.0000000000000000
291, 1, 18, 18, 6.2831853071795853, 216360.0000000000000000
309, 1, 19, 19, 6.2831853071795853, 216380.0000000000291038
327, 1, 20, 20, 6.2831853071795853, 216400.0000000000000000
345, 1, 21, 21, 6.2831853071795853, 216420.0000000000291038
363, 1, 22, 22, 6.2831853071795853, 216439.0000000000291038
381, 1, 23, 23, 6.2831853071795853, 216460.0000000000000000
399, 1, 24, 24, 6.2831853071795853, 216480.0000000000291038
417, 1, 25, 25, 6.2831853071795853, 216500.0000000000000000
435, 1, 26, 26, 6.2831853071795853, 216520.0000000000000000
453, 1, 27, 27, 6.2831853071795853, 216540.0000000000291038
471, 1, 28, 28, 6.2831853071795853, 216560.0000000000000000
489, 1, 29, 29, 6.2831853071795853, 216580.0000000000000000
507, 1, 30, 30, 6.2831853071795853, 216600.0000000000291038
525, 1, 31, 31, 6.2831853071795853, 216620.0000000000000000
543, 1, 32, 32, 6.2831853071795853, 216638.0000000000000000
561, 1, 33, 33, 6.2831853071795853, 216660.0000000000291038
579, 1, 34, 34, 6.2831853071795853, 216680.0000000000000000
597, 1, 35, 35, 6.2831853071795853, 216700.0000000000291038
615, 1, 36, 36, 6.2831853071795853, 216720.0000000000291038
633, 1, 37, 37, 6.2831853071795853, 216740.0000000000000000
651, 1, 38, 38, 6.2831853071795853, 216760.0000000000291038
669, 1, 39, 39, 6.2831853071795853, 216780.0000000000000000
687, 1, 40, 40, 6.2831853071795853, 216800.0000000000000000
705, 1, 41, 41, 6.2831853071795853, 216820.0000000000291038
723, 1, 42, 42, 6.2831853071795853, 216840.0000000000000000
741, 1, 43, 43, 6.2831853071795853, 216860.0000000000000000
759, 1, 44, 44, 6.2831853071795853, 216880.0000000000291038
777, 1, 45, 45, 6.2831853071795853, 216900.0000000000000000
795, 1, 46, 46, 6.2831853071795853, 216920.0000000000291038
813, 1, 47, 47, 6.2831853071795853, 216940.0000000000291038
831, 1, 48, 48, 6.2831853071795853, 216960.0000000000000000
849, 1, 49, 49, 6.2831853071795853, 216981.0000000000291038
867, 1, 50, 50, 6.2831853071795853, 217000.0000000000000000
889, 1, 1, 50, 6.2831853071795853, 217030.0000000000000000
907, 1, 2, 50, 6.2831853071795853, 217040.0000000000291038
929, 1, 3, 50, 6.2831853071795853, 217060.0000000000000000
947, 1, 4, 50, 6.2831853071795853, 217080.0000000000000000
971, 1, 5, 50, 6.2831853071795853, 217100.0000000000291038
989, 1, 6, 50, 6.2831853071795853, 217120.0000000000000000
1011, 1, 7, 50, 6.2831853071795853, 217140.0000000000291038
1029, 1, 8, 50, 6.2831853071795853, 217160.0000000000291038
1051, 1, 9, 50, 6.2831853071795853, 217180.0000000000000000
1069, 1, 10, 50, 6.2831853071795853, 217200.0000000000291038
1093, 1, 11, 50, 6.2831853071795853, 217221.0000000000000000
1111, 1, 12, 50, 6.2831853071795853, 217240.0000000000000000
1133, 1, 13, 50, 6.2831853071795853, 217260.0000000000291038
1151, 1, 14, 50, 6.2831853071795853, 217280.0000000000000000
1175, 1, 15, 50, 6.2831853071795853, 217300.0000000000000000
1193, 1, 16, 50, 6.2831853071795853, 217320.0000000000291038
1215, 1, 17, 50, 6.2831853071795853, 217337.0000000000291038
1233, 1, 18, 50, 6.2831853071795853, 217360.0000000000000000
1255, 1, 19, 50, 6.2831853071795853, 217380.0000000000291038
1273, 1, 20, 50, 6.2831853071795853, 217400.0000000000000000
1297, 1, 21, 50, 6.2831853071795853, 217420.0000000000291038
1315, 1, 22, 50, 6.2831853071795853, 217440.0000000000291038
1337, 1, 23, 50, 6.2831853071795853, 217460.0000000000000000
1355, 1, 24, 50, 6.2831853071795853, 217480.0000000000291038
1377, 1, 25, 50, 6.2831853071795853, 217500.0000000000000000
1395, 1, 26, 50, 6.2831853071795853, 217520.0000000000000000
1419, 1, 27, 50, 6.2831853071795853, 217540.0000000000291038
1437, 1, 28, 50, 6.2831853071795853, 217560.0000000000000000
1459, 1, 29, 50, 6.2831853071795853, 217580.0000000000000000
1477, 1, 30, 50, 6.2831853071795853, 217600.0000000000291038
1499, 1, 31, 50, 6.2831853071795853, 217620.0000000000000000
1517, 1, 32, 50, 6.2831853071795853, 217640.0000000000291038
1539, 1, 33, 50, 6.2831853071795853, 217660.0000000000291038
1557, 1, 34, 50, 6.2831853071795853, 217680.0000000000000000
1581, 1, 35, 50, 6.2831853071795853, 217700.0000000000291038
1599, 1, 36, 50, 6.2831853071795853, 217720.0000000000291038
1621, 1, 37, 50, 6.2831853071795853, 217740.0000000000000000
1639, 1, 38, 50, 6.2831853071795853, 217760.0000000000291038
1661, 1, 39, 50, 6.2831853071795853, 217780.0000000000000000
