101, 7, 509.6831917762756348, 1, 216148.0000000000291038
102, 8, 985.2050542831420898, 1, 216148.0000000000291038
103, 9, Inf, 1, 216148.0000000000291038
104, 10, 941.1919116973876953, 1, 216148.0000000000291038
105, 11, 486.9156777858734131, 1, 216148.0000000000291038
106, 12, Inf, 1, 216148.0000000000291038
107, 13, Inf, 1, 216148.0000000000291038
108, 14, Inf, 1, 216148.0000000000291038
109, 15, Inf, 1, 216148.0000000000291038
110, 16, Inf, 1, 216148.0000000000291038
113, 1, Inf, 1, 216148.0000000000291038
114, 2, Inf, 1, 216148.0000000000291038
115, 3, Inf, 1, 216148.0000000000291038
116, 4, Inf, 1, 216148.0000000000291038
117, 5, Inf, 1, 216148.0000000000291038
118, 6, 387.6254558563232422, 1, 216148.0000000000291038
119, 7, 509.6831917762756348, 1, 216148.0000000000291038
120, 8, 985.2050542831420898, 1, 216148.0000000000291038
121, 9, Inf, 1, 216148.0000000000291038
122, 10, 941.1919116973876953, 1, 216148.0000000000291038
123, 11, 486.9156777858734131, 1, 216148.0000000000291038
124, 12, Inf, 1, 216148.0000000000291038
125, 13, Inf, 1, 216148.0000000000291038
126, 14, Inf, 1, 216148.0000000000291038
127, 15, Inf, 1, 216148.0000000000291038
128, 16, Inf, 1, 216148.0000000000291038
131, 1, Inf, 1, 216148.0000000000291038
132, 2, Inf, 1, 216148.0000000000291038
133, 3, Inf, 1, 216148.0000000000291038
134, 4, Inf, 1, 216148.0000000000291038
135, 5, Inf, 1, 216148.0000000000291038
136, 6, 387.6254558563232422, 1, 216148.0000000000291038
137, 7, 509.6831917762756348, 1, 216148.0000000000291038
138, 8, 985.2050542831420898, 1, 216148.0000000000291038
139, 9, Inf, 1, 216148.0000000000291038
140, 10, 941.1919116973876953, 1, 216148.0000000000291038
141, 11, 486.9156777858734131, 1, 216148.0000000000291038
142, 12, Inf, 1, 216148.0000000000291038
143, 13, Inf, 1, 216148.0000000000291038
144, 14, Inf, 1, 216148.0000000000291038
145, 15, Inf, 1, 216148.0000000000291038
146, 16, Inf, 1, 216148.0000000000291038
149, 1, Inf, 1, 216148.0000000000291038
150, 2, Inf, 1, 216148.0000000000291038
151, 3, Inf, 1, 216148.0000000000291038
152, 4, Inf, 1, 216148.0000000000291038
153, 5, Inf, 1, 216148.0000000000291038
154, 6, 387.6254558563232422, 1, 216148.0000000000291038
155, 7, 509.6831917762756348, 1, 216148.0000000000291038
156, 8, 985.2050542831420898, 1, 216148.0000000000291038
157, 9, Inf, 1, 216148.0000000000291038
158, 10, 941.1919116973876953, 1, 216148.0000000000291038
159, 11, 486.9156777858734131, 1, 216148.0000000000291038
160, 12, Inf, 1, 216148.0000000000291038
161, 13, Inf, 1, 216148.0000000000291038
162, 14, Inf, 1, 216148.0000000000291038
163, 15, Inf, 1, 216148.0000000000291038
164, 16, Inf, 1, 216148.0000000000291038
167, 1, Inf, 1, 216148.0000000000291038
168, 2, Inf, 1, 216148.0000000000291038
169, 3, Inf, 1, 216148.0000000000291038
170, 4, Inf, 1, 216148.0000000000291038
171, 5, Inf, 1, 216148.0000000000291038
172, 6, 387.6254558563232422, 1, 216148.0000000000291038
173, 7, 509.6831917762756348, 1, 216148.0000000000291038
174, 8, 985.2050542831420898, 1, 216148.0000000000291038
175, 9, Inf, 1, 216148.0000000000291038
176, 10, 941.1919116973876953, 1, 216148.0000000000291038
177, 11, 486.9156777858734131, 1, 216148.0000000000291038
178, 12, Inf, 1, 216148.0000000000291038
179, 13, Inf, 1, 216148.0000000000291038
180, 14, Inf, 1, 216148.0000000000291038
181, 15, Inf, 1, 216148.0000000000291038
182, 16, Inf, 1, 216148.0000000000291038
185, 1, Inf, 1, 216248.0000000000291038
186, 2, Inf, 1, 216248.0000000000291038
187, 3, Inf, 1, 216248.0000000000291038
188, 4, Inf, 1, 216248.0000000000291038
189, 5, Inf, 1, 216248.0000000000291038
190, 6, 387.6254558563232422, 1, 216248.0000000000291038
191, 7, 509.6831917762756348, 1, 216248.0000000000291038
192, 8, 985.2050542831420898, 1, 216248.0000000000291038
193, 9, Inf, 1, 216248.0000000000291038
194, 10, 941.1919116973876953, 1, 216248.0000000000291038
195, 11, 486.9156777858734131, 1, 216248.0000000000291038
196, 12, Inf, 1, 216248.0000000000291038
197, 13, Inf, 1, 216248.0000000000291038
198, 14, Inf, 1, 216248.0000000000291038
199, 15, Inf, 1, 216248.0000000000291038
200, 16, Inf, 1, 216248.0000000000291038
203, 1, Inf, 1, 216248.0000000000291038
204, 2, Inf, 1, 216248.0000000000291038
205, 3, Inf, 1, 216248.0000000000291038
206, 4, Inf, 1, 216248.0000000000291038
207, 5, Inf, 1, 216248.0000000000291038
208, 6, 387.6254558563232422, 1, 216248.0000000000291038
209, 7, 509.6831917762756348, 1, 216248.0000000000291038
210, 8, 985.2050542831420898, 1, 216248.0000000000291038
211, 9, Inf, 1, 216248.0000000000291038
212, 10, 941.1919116973876953, 1, 216248.0000000000291038
213, 11, 486.9156777858734131, 1, 216248.0000000000291038
214, 12, Inf, 1, 216248.0000000000291038
215, 13, Inf, 1, 216248.0000000000291038
216, 14, Inf, 1, 216248.0000000000291038
217, 15, Inf, 1, 216248.0000000000291038
218, 16, Inf, 1, 216248.0000000000291038
221, 1, Inf, 1, 216248.0000000000291038
222, 2, Inf, 1, 216248.0000000000291038
223, 3, Inf, 1, 216248.0000000000291038
224, 4, Inf, 1, 216248.0000000000291038
225, 5, Inf, 1, 216248.0000000000291038
226, 6, 387.6254558563232422, 1, 216248.0000000000291038
227, 7, 509.6831917762756348, 1, 216248.0000000000291038
228, 8, 985.2050542831420898, 1, 216248.0000000000291038
229, 9, Inf, 1, 216248.0000000000291038
230, 10, 941.1919116973876953, 1, 216248.0000000000291038
231, 11, 486.9156777858734131, 1, 216248.0000000000291038
232, 12, Inf, 1, 216248.0000000000291038
233, 13, Inf, 1, 216248.0000000000291038
234, 14, Inf, 1, 216248.0000000000291038
235, 15, Inf, 1, 216248.0000000000291038
236, 16, Inf, 1, 216248.0000000000291038
239, 1, Inf, 1, 216248.0000000000291038
240, 2, Inf, 1, 216248.0000000000291038
241, 3, Inf, 1, 216248.0000000000291038
242, 4, Inf, 1, 216248.0000000000291038
243, 5, Inf, 1, 216248.0000000000291038
244, 6, 387.6254558563232422, 1, 216248.0000000000291038
245, 7, 509.6831917762756348, 1, 216248.0000000000291038
246, 8, 985.2050542831420898, 1, 216248.0000000000291038
247, 9, Inf, 1, 216248.0000000000291038
248, 10, 941.1919116973876953, 1, 216248.0000000000291038
249, 11, 486.9156777858734131, 1, 216248.0000000000291038
250, 12, Inf, 1, 216248.0000000000291038
251, 13, Inf, 1, 216248.0000000000291038
252, 14, Inf, 1, 216248.0000000000291038
253, 15, Inf, 1, 216248.0000000000291038
254, 16, Inf, 1, 216248.0000000000291038
257, 1, Inf, 1, 216248.0000000000291038
258, 2, Inf, 1, 216248.0000000000291038
259, 3, Inf, 1, 216248.0000000000291038
260, 4, Inf, 1, 216248.0000000000291038
261, 5, Inf, 1, 216248.0000000000291038
262, 6, 387.6254558563232422, 1, 216248.0000000000291038
263, 7, 509.6831917762756348, 1, 216248.0000000000291038
264, 8, 985.2050542831420898, 1, 216248.0000000000291038
265, 9, Inf, 1, 216248.0000000000291038
266, 10, 941.1919116973876953, 1, 216248.0000000000291038
267, 11, 486.9156777858734131, 1, 216248.0000000000291038
268, 12, Inf, 1, 216248.0000000000291038
269, 13, Inf, 1, 216248.0000000000291038
270, 14, Inf, 1, 216248.0000000000291038
271, 15, Inf, 1, 216248.0000000000291038
272, 16, Inf, 1, 216248.0000000000291038
275, 1, Inf, 1, 216348.0000000000000000
276, 2, Inf, 1, 216348.0000000000000000
277, 3, Inf, 1, 216348.0000000000000000
278, 4, Inf, 1, 216348.0000000000000000
279, 5, Inf, 1, 216348.0000000000000000
280, 6, 387.6254558563232422, 1, 216348.0000000000000000
281, 7, 509.6831917762756348, 1, 216348.0000000000000000
282, 8, 985.2050542831420898, 1, 216348.0000000000000000
283, 9, Inf, 1, 216348.0000000000000000
284, 10, 941.1919116973876953, 1, 216348.0000000000000000
285, 11, 486.9156777858734131, 1, 216348.0000000000000000
286, 12, Inf, 1, 216348.0000000000000000
287, 13, Inf, 1, 216348.0000000000000000
288, 14, Inf, 1, 216348.0000000000000000
289, 15, Inf, 1, 216348.0000000000000000
290, 16, Inf, 1, 216348.0000000000000000
293, 1, Inf, 1, 216348.0000000000000000
294, 2, Inf, 1, 216348.0000000000000000
295, 3, Inf, 1, 216348.0000000000000000
296, 4, Inf, 1, 216348.0000000000000000
297, 5, Inf, 1, 216348.0000000000000000
298, 6, 387.6254558563232422, 1, 216348.0000000000000000
299, 7, 509.6831917762756348, 1, 216348.0000000000000000
300, 8, 985.2050542831420898, 1, 216348.0000000000000000
301, 9, Inf, 1, 216348.0000000000000000
302, 10, 941.1919116973876953, 1, 216348.0000000000000000
303, 11, 486.9156777858734131, 1, 216348.0000000000000000
304, 12, Inf, 1, 216348.0000000000000000
305, 13, Inf, 1, 216348.0000000000000000
306, 14, Inf, 1, 216348.0000000000000000
307, 15, Inf, 1, 216348.0000000000000000
308, 16, Inf, 1, 216348.0000000000000000
311, 1, Inf, 1, 216348.0000000000000000
312, 2, Inf, 1, 216348.0000000000000000
313, 3, Inf, 1, 216348.0000000000000000
314, 4, Inf, 1, 216348.0000000000000000
315, 5, Inf, 1, 216348.0000000000000000
316, 6, 387.6254558563232422, 1, 216348.0000000000000000
317, 7, 509.6831917762756348, 1, 216348.0000000000000000
318, 8, 985.2050542831420898, 1, 216348.0000000000000000
319, 9, Inf, 1, 216348.0000000000000000
320, 10, 941.1919116973876953, 1, 216348.0000000000000000
321, 11, 486.9156777858734131, 1, 216348.0000000000000000
322, 12, Inf, 1, 216348.0000000000000000
323, 13, Inf, 1, 216348.0000000000000000
324, 14, Inf, 1, 216348.0000000000000000
325, 15, Inf, 1, 216348.0000000000000000
326, 16, Inf, 1, 216348.0000000000000000
329, 1, Inf, 1, 216348.0000000000000000
330, 2, Inf, 1, 216348.0000000000000000
331, 3, Inf, 1, 216348.0000000000000000
332, 4, Inf, 1, 216348.0000000000000000
333, 5, Inf, 1, 216348.0000000000000000
334, 6, 387.6254558563232422, 1, 216348.0000000000000000
335, 7, 509.6831917762756348, 1, 216348.0000000000000000
336, 8, 985.2050542831420898, 1, 216348.0000000000000000
337, 9, Inf, 1, 216348.0000000000000000
338, 10, 941.1919116973876953, 1, 216348.0000000000000000
339, 11, 486.9156777858734131, 1, 216348.0000000000000000
340, 12, Inf, 1, 216348.0000000000000000
341, 13, Inf, 1, 216348.0000000000000000
342, 14, Inf, 1, 216348.0000000000000000
343, 15, Inf, 1, 216348.0000000000000000
344, 16, Inf, 1, 216348.0000000000000000
347, 1, Inf, 1, 216348.0000000000000000
348, 2, Inf, 1, 216348.0000000000000000
349, 3, Inf, 1, 216348.0000000000000000
350, 4, Inf, 1, 216348.0000000000000000
351, 5, Inf, 1, 216348.0000000000000000
352, 6, 387.6254558563232422, 1, 216348.0000000000000000
353, 7, 509.6831917762756348, 1, 216348.0000000000000000
354, 8, 985.2050542831420898, 1, 216348.0000000000000000
355, 9, Inf, 1, 216348.0000000000000000
356, 10, 941.1919116973876953, 1, 216348.0000000000000000
357, 11, 486.9156777858734131, 1, 216348.0000000000000000
358, 12, Inf, 1, 216348.0000000000000000
359, 13, Inf, 1, 216348.0000000000000000
360, 14, Inf, 1, 216348.0000000000000000
361, 15, Inf, 1, 216348.0000000000000000
362, 16, Inf, 1, 216348.0000000000000000
365, 1, Inf, 1, 216449.0000000000000000
366, 2, Inf, 1, 216449.0000000000000000
367, 3, Inf, 1, 216449.0000000000000000
368, 4, Inf, 1, 216449.0000000000000000
369, 5, Inf, 1, 216449.0000000000000000
370, 6, 387.6254558563232422, 1, 216449.0000000000000000
371, 7, 509.6831917762756348, 1, 216449.0000000000000000
372, 8, 985.2050542831420898, 1, 216449.0000000000000000
373, 9, Inf, 1, 216449.0000000000000000
374, 10, 941.1919116973876953, 1, 216449.0000000000000000
375, 11, 486.9156777858734131, 1, 216449.0000000000000000
376, 12, Inf, 1, 216449.0000000000000000
377, 13, Inf, 1, 216449.0000000000000000
378, 14, Inf, 1, 216449.0000000000000000
379, 15, Inf, 1, 216449.0000000000000000
380, 16, Inf, 1, 216449.0000000000000000
383, 1, Inf, 1, 216449.0000000000000000
384, 2, Inf, 1, 216449.0000000000000000
385, 3, Inf, 1, 216449.0000000000000000
386, 4, Inf, 1, 216449.0000000000000000
387, 5, Inf, 1, 216449.0000000000000000
388, 6, 387.6254558563232422, 1, 216449.0000000000000000
389, 7, 509.6831917762756348, 1, 216449.0000000000000000
390, 8, 985.2050542831420898, 1, 216449.0000000000000000
391, 9, Inf, 1, 216449.0000000000000000
392, 10, 941.1919116973876953, 1, 216449.0000000000000000
393, 11, 486.9156777858734131, 1, 216449.0000000000000000
394, 12, Inf, 1, 216449.0000000000000000
395, 13, Inf, 1, 216449.0000000000000000
396, 14, Inf, 1, 216449.0000000000000000
397, 15, Inf, 1, 216449.0000000000000000
398, 16, Inf, 1, 216449.0000000000000000
401, 1, Inf, 1, 216449.0000000000000000
402, 2, Inf, 1, 216449.0000000000000000
403, 3, Inf, 1, 216449.0000000000000000
404, 4, Inf, 1, 216449.0000000000000000
405, 5, Inf, 1, 216449.0000000000000000
406, 6, 387.6254558563232422, 1, 216449.0000000000000000
407, 7, 509.6831917762756348, 1, 216449.0000000000000000
408, 8, 985.2050542831420898, 1, 216449.0000000000000000
409, 9, Inf, 1, 216449.0000000000000000
410, 10, 941.1919116973876953, 1, 216449.0000000000000000
411, 11, 486.9156777858734131, 1, 216449.0000000000000000
412, 12, Inf, 1, 216449.0000000000000000
413, 13, Inf, 1, 216449.0000000000000000
414, 14, Inf, 1, 216449.0000000000000000
415, 15, Inf, 1, 216449.0000000000000000
416, 16, Inf, 1, 216449.0000000000000000
419, 1, Inf, 1, 216449.0000000000000000
420, 2, Inf, 1, 216449.0000000000000000
421, 3, Inf, 1, 216449.0000000000000000
422, 4, Inf, 1, 216449.0000000000000000
423, 5, Inf, 1, 216449.0000000000000000
424, 6, 387.6254558563232422, 1, 216449.0000000000000000
425, 7, 509.6831917762756348, 1, 216449.0000000000000000
426, 8, 985.2050542831420898, 1, 216449.0000000000000000
427, 9, Inf, 1, 216449.0000000000000000
428, 10, 941.1919116973876953, 1, 216449.0000000000000000
429, 11, 486.9156777858734131, 1, 216449.0000000000000000
430, 12, Inf, 1, 216449.0000000000000000
431, 13, Inf, 1, 216449.0000000000000000
432, 14, Inf, 1, 216449.0000000000000000
433, 15, Inf, 1, 216449.0000000000000000
434, 16, Inf, 1, 216449.0000000000000000
437, 1, Inf, 1, 216449.0000000000000000
438, 2, Inf, 1, 216449.0000000000000000
439, 3, Inf, 1, 216449.0000000000000000
440, 4, Inf, 1, 216449.0000000000000000
441, 5, Inf, 1, 216449.0000000000000000
442, 6, 387.6254558563232422, 1, 216449.0000000000000000
443, 7, 509.6831917762756348, 1, 216449.0000000000000000
444, 8, 985.2050542831420898, 1, 216449.0000000000000000
445, 9, Inf, 1, 216449.0000000000000000
446, 10, 941.1919116973876953, 1, 216449.0000000000000000
447, 11, 486.9156777858734131, 1, 216449.0000000000000000
448, 12, Inf, 1, 216449.0000000000000000
449, 13, Inf, 1, 216449.0000000000000000
450, 14, Inf, 1, 216449.0000000000000000
451, 15, Inf, 1, 216449.0000000000000000
452, 16, Inf, 1, 216449.0000000000000000
455, 1, Inf, 1, 216548.0000000000000000
456, 2, Inf, 1, 216548.0000000000000000
457, 3, Inf, 1, 216548.0000000000000000
458, 4, Inf, 1, 216548.0000000000000000
459, 5, Inf, 1, 216548.0000000000000000
460, 6, 387.6254558563232422, 1, 216548.0000000000000000
461, 7, 509.6831917762756348, 1, 216548.0000000000000000
462, 8, 985.2050542831420898, 1, 216548.0000000000000000
463, 9, Inf, 1, 216548.0000000000000000
464, 10, 941.1919116973876953, 1, 216548.0000000000000000
465, 11, 486.9156777858734131, 1, 216548.0000000000000000
466, 12, Inf, 1, 216548.0000000000000000
467, 13, Inf, 1, 216548.0000000000000000
468, 14, Inf, 1, 216548.0000000000000000
469, 15, Inf, 1, 216548.0000000000000000
470, 16, Inf, 1, 216548.0000000000000000
473, 1, Inf, 1, 216548.0000000000000000
474, 2, Inf, 1, 216548.0000000000000000
475, 3, Inf, 1, 216548.0000000000000000
476, 4, Inf, 1, 216548.0000000000000000
477, 5, Inf, 1, 216548.0000000000000000
478, 6, 387.6254558563232422, 1, 216548.0000000000000000
479, 7, 509.6831917762756348, 1, 216548.0000000000000000
480, 8, 985.2050542831420898, 1, 216548.0000000000000000
481, 9, Inf, 1, 216548.0000000000000000
482, 10, 941.1919116973876953, 1, 216548.0000000000000000
483, 11, 486.9156777858734131, 1, 216548.0000000000000000
484, 12, Inf, 1, 216548.0000000000000000
485, 13, Inf, 1, 216548.0000000000000000
486, 14, Inf, 1, 216548.0000000000000000
487, 15, Inf, 1, 216548.0000000000000000
488, 16, Inf, 1, 216548.0000000000000000
491, 1, Inf, 1, 216548.0000000000000000
492, 2, Inf, 1, 216548.0000000000000000
493, 3, Inf, 1, 216548.0000000000000000
494, 4, Inf, 1, 216548.0000000000000000
495, 5, Inf, 1, 216548.0000000000000000
496, 6, 387.6254558563232422, 1, 216548.0000000000000000
497, 7, 509.6831917762756348, 1, 216548.0000000000000000
498, 8, 985.2050542831420898, 1, 216548.0000000000000000
499, 9, Inf, 1, 216548.0000000000000000
500, 10, 941.1919116973876953, 1, 216548.0000000000000000
501, 11, 486.9156777858734131, 1, 216548.0000000000000000
502, 12, Inf, 1, 216548.0000000000000000
503, 13, Inf, 1, 216548.0000000000000000
504, 14, Inf, 1, 216548.0000000000000000
505, 15, Inf, 1, 216548.0000000000000000
506, 16, Inf, 1, 216548.0000000000000000
509, 1, Inf, 1, 216548.0000000000000000
510, 2, Inf, 1, 216548.0000000000000000
511, 3, Inf, 1, 216548.0000000000000000
512, 4, Inf, 1, 216548.0000000000000000
513, 5, Inf, 1, 216548.0000000000000000
514, 6, 387.6254558563232422, 1, 216548.0000000000000000
515, 7, 509.6831917762756348, 1, 216548.0000000000000000
516, 8, 985.2050542831420898, 1, 216548.0000000000000000
517, 9, Inf, 1, 216548.0000000000000000
518, 10, 941.1919116973876953, 1, 216548.0000000000000000
519, 11, 486.9156777858734131, 1, 216548.0000000000000000
520, 12, Inf, 1, 216548.0000000000000000
521, 13, Inf, 1, 216548.0000000000000000
522, 14, Inf, 1, 216548.0000000000000000
523, 15, Inf, 1, 216548.0000000000000000
524, 16, Inf, 1, 216548.0000000000000000
527, 1, Inf, 1, 216548.0000000000000000
528, 2, Inf, 1, 216548.0000000000000000
529, 3, Inf, 1, 216548.0000000000000000
530, 4, Inf, 1, 216548.0000000000000000
531, 5, Inf, 1, 216548.0000000000000000
532, 6, 387.6254558563232422, 1, 216548.0000000000000000
533, 7, 509.6831917762756348, 1, 216548.0000000000000000
534, 8, 985.2050542831420898, 1, 216548.0000000000000000
535, 9, Inf, 1, 216548.0000000000000000
536, 10, 941.1919116973876953, 1, 216548.0000000000000000
537, 11, 486.9156777858734131, 1, 216548.0000000000000000
538, 12, Inf, 1, 216548.0000000000000000
539, 13, Inf, 1, 216548.0000000000000000
540, 14, Inf, 1, 216548.0000000000000000
541, 15, Inf, 1, 216548.0000000000000000
542, 16, Inf, 1, 216548.0000000000000000
545, 1, Inf, 1, 216648.0000000000291038
546, 2, Inf, 1, 216648.0000000000291038
547, 3, Inf, 1, 216648.0000000000291038
548, 4, Inf, 1, 216648.0000000000291038
549, 5, Inf, 1, 216648.0000000000291038
550, 6, 387.6254558563232422, 1, 216648.0000000000291038
551, 7, 509.6831917762756348, 1, 216648.0000000000291038
552, 8, 985.2050542831420898, 1, 216648.0000000000291038
553, 9, Inf, 1, 216648.0000000000291038
554, 10, 941.1919116973876953, 1, 216648.0000000000291038
555, 11, 486.9156777858734131, 1, 216648.0000000000291038
556, 12, Inf, 1, 216648.0000000000291038
557, 13, Inf, 1, 216648.0000000000291038
558, 14, Inf, 1, 216648.0000000000291038
559, 15, Inf, 1, 216648.0000000000291038
560, 16, Inf, 1, 216648.0000000000291038
563, 1, Inf, 1, 216648.0000000000291038
564, 2, Inf, 1, 216648.0000000000291038
565, 3, Inf, 1, 216648.0000000000291038
566, 4, Inf, 1, 216648.0000000000291038
567, 5, Inf, 1, 216648.0000000000291038
568, 6, 387.6254558563232422, 1, 216648.0000000000291038
569, 7, 509.6831917762756348, 1, 216648.0000000000291038
570, 8, 985.2050542831420898, 1, 216648.0000000000291038
571, 9, Inf, 1, 216648.0000000000291038
572, 10, 941.1919116973876953, 1, 216648.0000000000291038
573, 11, 486.9156777858734131, 1, 216648.0000000000291038
574, 12, Inf, 1, 216648.0000000000291038
575, 13, Inf, 1, 216648.0000000000291038
576, 14, Inf, 1, 216648.0000000000291038
577, 15, Inf, 1, 216648.0000000000291038
578, 16, Inf, 1, 216648.0000000000291038
581, 1, Inf, 1, 216648.0000000000291038
582, 2, Inf, 1, 216648.0000000000291038
583, 3, Inf, 1, 216648.0000000000291038
584, 4, Inf, 1, 216648.0000000000291038
585, 5, Inf, 1, 216648.0000000000291038
586, 6, 387.6254558563232422, 1, 216648.0000000000291038
587, 7, 509.6831917762756348, 1, 216648.0000000000291038
588, 8, 985.2050542831420898, 1, 216648.0000000000291038
589, 9, Inf, 1, 216648.0000000000291038
590, 10, 941.1919116973876953, 1, 216648.0000000000291038
591, 11, 486.9156777858734131, 1, 216648.0000000000291038
592, 12, Inf, 1, 216648.0000000000291038
593, 13, Inf, 1, 216648.0000000000291038
594, 14, Inf, 1, 216648.0000000000291038
595, 15, Inf, 1, 216648.0000000000291038
596, 16, Inf, 1, 216648.0000000000291038
599, 1, Inf, 1, 216648.0000000000291038
600, 2, Inf, 1, 216648.0000000000291038
601, 3, Inf, 1, 216648.0000000000291038
602, 4, Inf, 1, 216648.0000000000291038
603, 5, Inf, 1, 216648.0000000000291038
604, 6, 387.6254558563232422, 1, 216648.0000000000291038
605, 7, 509.6831917762756348, 1, 216648.0000000000291038
606, 8, 985.2050542831420898, 1, 216648.0000000000291038
607, 9, Inf, 1, 216648.0000000000291038
608, 10, 941.1919116973876953, 1, 216648.0000000000291038
609, 11, 486.9156777858734131, 1, 216648.0000000000291038
610, 12, Inf, 1, 216648.0000000000291038
611, 13, Inf, 1, 216648.0000000000291038
612, 14, Inf, 1, 216648.0000000000291038
613, 15, Inf, 1, 216648.0000000000291038
614, 16, Inf, 1, 216648.0000000000291038
617, 1, Inf, 1, 216648.0000000000291038
618, 2, Inf, 1, 216648.0000000000291038
619, 3, Inf, 1, 216648.0000000000291038
620, 4, Inf, 1, 216648.0000000000291038
621, 5, Inf, 1, 216648.0000000000291038
622, 6, 387.6254558563232422, 1, 216648.0000000000291038
623, 7, 509.6831917762756348, 1, 216648.0000000000291038
624, 8, 985.2050542831420898, 1, 216648.0000000000291038
625, 9, Inf, 1, 216648.0000000000291038
626, 10, 941.1919116973876953, 1, 216648.0000000000291038
627, 11, 486.9156777858734131, 1, 216648.0000000000291038
628, 12, Inf, 1, 216648.0000000000291038
629, 13, Inf, 1, 216648.0000000000291038
630, 14, Inf, 1, 216648.0000000000291038
631, 15, Inf, 1, 216648.0000000000291038
632, 16, Inf, 1, 216648.0000000000291038
635, 1, Inf, 1, 216749.0000000000291038
636, 2, Inf, 1, 216749.0000000000291038
637, 3, Inf, 1, 216749.0000000000291038
